Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
16/01/2018;1700;0;52;0,7
16/01/2018;1800;0;55;0,5
16/01/2018;1900;0;59;1,3
16/01/2018;2000;0;61;1,6
16/01/2018;2100;0;70;2,7
16/01/2018;2200;0,6;82;2
16/01/2018;2300;0,2;86;0
17/01/2018;0;0,6;89;0
17/01/2018;100;0,2;91;0
17/01/2018;200;0;92;0
17/01/2018;300;0;93;0
17/01/2018;400;0;93;0
17/01/2018;500;0;93;0
17/01/2018;600;0;93;0
17/01/2018;700;0;94;0
17/01/2018;800;0,2;94;0
17/01/2018;900;0;94;0
17/01/2018;1000;0;94;1
17/01/2018;1100;0;92;0,6
17/01/2018;1200;0;78;0,9
17/01/2018;1300;0;66;0,6
17/01/2018;1400;0;60;1
17/01/2018;1500;0;56;0,5
17/01/2018;1600;0;50;1,2
17/01/2018;1700;0,6;79;3
17/01/2018;1800;0,2;82;2,2
17/01/2018;1900;0;79;2,2
17/01/2018;2000;0;72;0,9
17/01/2018;2100;0;73;0
17/01/2018;2200;0;77;0
17/01/2018;2300;0;75;0
18/01/2018;0;0;80;0,3
18/01/2018;100;0;80;0,1
18/01/2018;200;0;82;0
18/01/2018;300;0;87;0
18/01/2018;400;0;89;0,8
18/01/2018;500;0;90;0
18/01/2018;600;0;91;0
18/01/2018;700;0;92;0
18/01/2018;800;0;93;0
18/01/2018;900;0;93;0
18/01/2018;1000;0;93;0
18/01/2018;1100;0;90;0,5
18/01/2018;1200;0;79;1
18/01/2018;1300;0;71;1,9
18/01/2018;1400;0;52;2,2
18/01/2018;1500;0;45;3,6
18/01/2018;1600;0;40;3,2
18/01/2018;1700;0;38;3,8
18/01/2018;1800;0;37;2,9
18/01/2018;1900;0;38;2,2
18/01/2018;2000;0;36;1,8
18/01/2018;2100;0;47;0
18/01/2018;2200;0;67;0
18/01/2018;2300;0;74;0
19/01/2018;0;0;81;0
19/01/2018;100;0;82;0
19/01/2018;200;0;83;1,5
19/01/2018;300;0;74;0,5
19/01/2018;400;0;75;0,9
19/01/2018;500;0;82;0
19/01/2018;600;0;87;0,2
19/01/2018;700;0;88;0
19/01/2018;800;0;90;0
19/01/2018;900;0;91;0
19/01/2018;1000;0;92;0,8
19/01/2018;1100;0;88;0,8
19/01/2018;1200;0;67;0,8
19/01/2018;1300;0;58;1
19/01/2018;1400;0;50;1,1
19/01/2018;1500;0;50;1,2
19/01/2018;1600;0;44;1,1
19/01/2018;1700;0;46;1
19/01/2018;1800;0;47;1,5
19/01/2018;1900;0;59;2
19/01/2018;2000;0;59;2,4
19/01/2018;2100;0;77;4,3
19/01/2018;2200;0;79;1,9
19/01/2018;2300;0,2;79;0,8
20/01/2018;0;2,8;87;2,1
20/01/2018;100;0,8;90;0,1
20/01/2018;200;0;89;0,9
20/01/2018;300;0;89;0,8
20/01/2018;400;0;87;0,3
20/01/2018;500;0;88;0,7
20/01/2018;600;0,6;88;0,4
20/01/2018;700;1,4;92;0
20/01/2018;800;0,8;92;1,8
20/01/2018;900;0;93;0,8
20/01/2018;1000;0;92;0
20/01/2018;1100;0;91;0,4
20/01/2018;1200;0;86;0,2
20/01/2018;1300;0;80;1,1
20/01/2018;1400;0;75;0
20/01/2018;1500;0;68;0,9
20/01/2018;1600;0;65;0,3
20/01/2018;1700;0;59;0,4
20/01/2018;1800;0;55;4,6
20/01/2018;1900;0;63;0
20/01/2018;2000;0;58;0,1
20/01/2018;2100;0;69;0
20/01/2018;2200;0;76;0,3
20/01/2018;2300;0;82;0
21/01/2018;0;0;82;2,1
21/01/2018;100;0;73;2,5
21/01/2018;200;0;80;1,5
21/01/2018;300;0;83;1,9
21/01/2018;400;0;80;0,5
21/01/2018;500;0;81;0,1
21/01/2018;600;0;85;0
21/01/2018;700;0;88;0
21/01/2018;800;0;88;0,1
21/01/2018;900;0;86;0,1
21/01/2018;1000;0;87;0
21/01/2018;1100;0;85;0
21/01/2018;1200;0;83;0
21/01/2018;1300;0;74;1,6
21/01/2018;1400;0;73;3,3
21/01/2018;1500;0;69;1,7
21/01/2018;1600;0;66;0,6
21/01/2018;1700;0;63;0,2
21/01/2018;1800;0;56;0,7
21/01/2018;1900;0;54;0,4
21/01/2018;2000;0;56;0
21/01/2018;2100;0;63;0
21/01/2018;2200;0;72;0
21/01/2018;2300;0;81;0
22/01/2018;0;0;84;0
22/01/2018;100;0;84;0
22/01/2018;200;0;86;0
22/01/2018;300;0;89;0
22/01/2018;400;0;90;0
22/01/2018;500;0;90;0
22/01/2018;600;0;87;0,2
22/01/2018;700;0;87;0
22/01/2018;800;0;89;0
22/01/2018;900;0;91;0
22/01/2018;1000;0;92;0
22/01/2018;1100;0;80;0
22/01/2018;1200;0;68;0,1
22/01/2018;1300;0;63;0,6
22/01/2018;1400;0;56;0,6
22/01/2018;1500;0;55;0,7
22/01/2018;1600;0;52;0,7
22/01/2018;1700;0;46;0,6
22/01/2018;1800;0;59;1,9
22/01/2018;1900;9;82;0,6
22/01/2018;2000;0,8;89;2
22/01/2018;2100;0;85;1,6
22/01/2018;2200;0;81;0
22/01/2018;2300;0;86;0
23/01/2018;0;0;87;0
23/01/2018;100;0;89;0
23/01/2018;200;0;84;0,7
23/01/2018;300;0;82;0,7
23/01/2018;400;0;82;0
23/01/2018;500;0;88;0
23/01/2018;600;0;89;0,2
23/01/2018;700;0;86;0
23/01/2018;800;0;91;0,5
23/01/2018;900;0;91;0,5
23/01/2018;1000;0;89;0,4
23/01/2018;1100;0;85;1,8
23/01/2018;1200;0;76;1,2
23/01/2018;1300;0;67;1
23/01/2018;1400;0;58;1,5
23/01/2018;1500;0;55;1,4
23/01/2018;1600;0;49;1,2
23/01/2018;1700;0;43;2,4
23/01/2018;1800;0;43;0,8
23/01/2018;1900;0;59;4,8
23/01/2018;2000;16,4;89;2,4
23/01/2018;2100;13,6;92;0,8
23/01/2018;2200;0,2;90;1,8
23/01/2018;2300;0,4;90;1,7
24/01/2018;0;0;85;1
24/01/2018;100;0;82;2,5
24/01/2018;200;0;84;0
24/01/2018;300;0;87;0
24/01/2018;400;0;87;0
24/01/2018;500;0;90;0
24/01/2018;600;0;91;0
24/01/2018;700;0;91;0,1
24/01/2018;800;0;92;0,1
24/01/2018;900;0;91;0,3
24/01/2018;1000;0;89;0
24/01/2018;1100;0;86;1,4
24/01/2018;1200;0;80;2,6
24/01/2018;1300;0;72;2,6
24/01/2018;1400;0;61;1,4
24/01/2018;1500;0;61;1
